stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1777621800,999447879,robot_2,13,-4.000,-2.000,-3.500,-1.500
1777621800,999484700,robot_1,23,-3.000,-2.000,-2.500,-1.500
1777621800,999515410,robot_0,58,0.000,3.000,0.500,3.500
1777621801,409376632,robot_2,57,0.000,2.000,0.500,2.500
1777621801,409441741,robot_4,44,-1.000,-1.000,-0.500,-0.500
1777621801,409489259,robot_3,50,0.000,-5.000,0.500,-4.500
1777621801,409533285,robot_0,81,3.000,-4.000,3.500,-3.500
