stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1777294970,324318928,robot_2,13,-4.000,-2.000,-3.500,-1.500
1777294970,324358720,robot_1,48,-1.000,3.000,-0.500,3.500
1777294970,324387957,robot_4,36,-2.000,1.000,-1.500,1.500
1777294970,324415277,robot_0,81,3.000,-4.000,3.500,-3.500
1777294970,324443961,robot_3,64,1.000,-1.000,1.500,-0.500
1777294974,310606165,robot_2,23,-3.000,-2.000,-2.500,-1.500
1777294974,730634422,robot_1,58,0.000,3.000,0.500,3.500
1777294975,150958996,robot_0,91,4.000,-4.000,4.500,-3.500
1777294976,409936048,robot_4,46,-1.000,1.000,-0.500,1.500
1777294976,409974228,robot_3,74,2.000,-1.000,2.500,-0.500
1777294978,950288173,robot_2,33,-2.000,-2.000,-1.500,-1.500
1777294979,370242226,robot_1,68,1.000,3.000,1.500,3.500
1777294981,11114460,robot_4,56,0.000,1.000,0.500,1.500
1777294981,11142631,robot_3,84,3.000,-1.000,3.500,-0.500
1777294984,410053861,robot_1,78,2.000,3.000,2.500,3.500
1777294985,30940720,robot_4,66,1.000,1.000,1.500,1.500
1777294985,450591570,robot_3,94,4.000,-1.000,4.500,-0.500
1777294986,70492760,robot_2,34,-2.000,-1.000,-1.500,-0.500
1777294990,230853150,robot_1,79,2.000,4.000,2.500,4.500
1777294990,650775834,robot_2,35,-2.000,0.000,-1.500,0.500
1777294995,429738190,robot_4,67,1.000,2.000,1.500,2.500
1777294999,850719947,robot_2,37,-2.000,2.000,-1.500,2.500
1777295004,90313220,robot_2,27,-3.000,2.000,-2.500,2.500
1777295004,90359400,robot_4,69,1.000,4.000,1.500,4.500
1777295015,751054063,robot_2,26,-3.000,1.000,-2.500,1.500
1777295020,531558322,robot_2,25,-3.000,0.000,-2.500,0.500
1777295024,349338957,robot_2,24,-3.000,-1.000,-2.500,-0.500
1777295028,309585542,robot_4,65,1.000,0.000,1.500,0.500
1777295033,571736930,robot_2,22,-3.000,-3.000,-2.500,-2.500
1777295034,450657077,robot_4,54,0.000,-1.000,0.500,-0.500
1777295037,570438296,robot_4,53,0.000,-2.000,0.500,-1.500
1777295037,770921576,robot_2,21,-3.000,-4.000,-2.500,-3.500
1777295041,969867140,robot_2,20,-3.000,-5.000,-2.500,-4.500
1777295049,471093141,robot_3,85,3.000,0.000,3.500,0.500
1777295056,150733290,robot_3,95,4.000,0.000,4.500,0.500
1777295077,170851299,robot_2,32,-2.000,-3.000,-1.500,-2.500
1777295077,170886237,robot_4,52,0.000,-3.000,0.500,-2.500
1777295083,210603463,robot_4,62,1.000,-3.000,1.500,-2.500
1777295088,230458432,robot_2,45,-1.000,0.000,-0.500,0.500
1777295092,410316123,robot_4,72,2.000,-3.000,2.500,-2.500
1777295094,72192221,robot_4,73,2.000,-2.000,2.500,-1.500
1777295097,630233483,robot_2,47,-1.000,2.000,-0.500,2.500
1777295101,189299940,robot_2,57,0.000,2.000,0.500,2.500
1777295108,329367531,robot_2,59,0.000,4.000,0.500,4.500
1777295132,410171410,robot_1,55,0.000,0.000,0.500,0.500
1777295137,829606770,robot_1,44,-1.000,-1.000,-0.500,-0.500
1777295140,590425511,robot_2,14,-4.000,-1.000,-3.500,-0.500
1777295143,710139809,robot_1,43,-1.000,-2.000,-0.500,-1.500
1777295147,430102025,robot_2,3,-5.000,-2.000,-4.500,-1.500
1777295147,871792274,robot_2,2,-5.000,-3.000,-4.500,-2.500
1777295151,629696711,robot_4,83,3.000,-2.000,3.500,-1.500
1777295166,611265729,robot_1,77,2.000,2.000,2.500,2.500
1777295264,270354064,robot_1,63,1.000,-2.000,1.500,-1.500
1777295316,630233283,robot_1,12,-4.000,-3.000,-3.500,-2.500
1777295338,250665134,robot_1,4,-5.000,-1.000,-4.500,-0.500
1777295374,629589343,robot_2,15,-4.000,0.000,-3.500,0.500
