stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
145,580000000,global,1,1,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,3.594603,-0.018939,0.024100,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
275,760000000,global,2,2,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-0.674648,1.296472,0.148066,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
315,150000000,global,3,3,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,3.747905,-0.435406,0.147816,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
319,670000000,global,4,4,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,3.934036,-0.423897,0.147672,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
322,160000000,global,5,5,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,3.925748,-0.433881,0.147661,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
324,640000000,global,6,6,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,3.924291,-0.422186,0.189213,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
326,890000000,global,7,7,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,3.909678,-0.442631,0.147571,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
410,370000000,global,8,8,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-3.902945,-1.849612,0.147907,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
417,210000000,global,9,9,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-3.954655,-2.362023,0.147996,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
418,140000000,global,10,9,1,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,-3.744535,-3.209461,0.147922,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
421,840000000,global,11,9,2,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,-3.999431,-3.125643,0.147841,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
426,580000000,global,12,10,2,robot,"('robot_3', 'robot_4')",robot_3,robot_4,0.946683,0.278042,0.148040,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
431,350000000,global,13,11,2,robot,"('robot_3', 'robot_4')",robot_3,robot_4,0.979316,0.156241,0.022994,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
454,410000000,global,14,12,2,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-2.630662,0.870108,0.147830,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
461,200000000,global,15,13,2,robot,"('robot_1', 'robot_3')",robot_1,robot_3,-4.128564,-0.422308,0.147906,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
462,830000000,global,16,13,3,obstacle,"('robot_1', 'west_wall::link::collision')",robot_1,west_wall::link::collision,-5.000715,-0.802238,0.147441,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
472,180000000,global,17,13,4,obstacle,"('robot_1', 'west_wall::link::collision')",robot_1,west_wall::link::collision,-5.000091,-0.925308,0.023091,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
474,870000000,global,18,13,5,obstacle,"('robot_1', 'west_wall::link::collision')",robot_1,west_wall::link::collision,-5.000343,-0.965292,0.147953,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
478,290000000,global,19,14,5,robot,"('robot_1', 'robot_3')",robot_1,robot_3,-4.436960,-0.722777,0.147769,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
479,210000000,global,20,14,6,obstacle,"('robot_1', 'west_wall::link::collision')",robot_1,west_wall::link::collision,-5.001734,-1.073230,0.147930,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
481,900000000,global,21,14,7,obstacle,"('robot_1', 'west_wall::link::collision')",robot_1,west_wall::link::collision,-5.000012,-0.925042,0.022908,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
482,590000000,global,22,15,7,robot,"('robot_1', 'robot_3')",robot_1,robot_3,-4.398497,-0.743941,0.147796,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
491,730000000,global,23,16,7,robot,"('robot_1', 'robot_3')",robot_1,robot_3,-4.444250,-0.624220,0.023020,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
