stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
17,240000000,global,1,0,1,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.352390,0.913820,0.024153,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
18,380000000,global,2,0,2,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.367190,0.938309,0.271610,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
20,380000000,global,3,0,3,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.383583,0.964692,0.147727,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
21,840000000,global,4,0,4,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.355004,0.918699,0.147724,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
43,280000000,global,5,0,5,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.470749,-2.205564,0.040556,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
45,920000000,global,6,0,6,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.440454,-2.125713,0.163144,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
47,900000000,global,7,0,7,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.443818,-2.133077,0.147558,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
52,130000000,global,8,0,8,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.428313,-2.101120,0.148086,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
56,280000000,global,9,0,9,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.438566,-2.121692,0.147683,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
70,970000000,global,10,0,10,obstacle,"('robot_2', 'box1::link::collision')",robot_2,box1::link::collision,-3.561915,0.423505,0.147972,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
73,710000000,global,11,0,11,obstacle,"('robot_2', 'box1::link::collision')",robot_2,box1::link::collision,-3.562967,0.426811,0.147768,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
79,540000000,global,12,0,12,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.015333,3.262783,0.148497,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
