stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic,entity_a_bump_direction,entity_b_bump_direction,pair_detection_summary,depth_snapshot_dir
196,250000000,global,1,0,1,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.000546,-0.615454,0.148494,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact,right,,robot_obstacle_detecting_CORNER,collision_depth_frames/bump_0001_robot_0_east_wall_link_collision
198,270000000,global,2,0,2,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.001647,-0.035308,0.147596,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact,back,,robot_obstacle_detecting_LEFT,collision_depth_frames/bump_0002_robot_0_east_wall_link_collision
200,310000000,global,3,0,3,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.001507,0.313950,0.147693,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact,back,,robot_obstacle_detecting_LEFT,collision_depth_frames/bump_0003_robot_0_east_wall_link_collision
202,340000000,global,4,0,4,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.001349,0.637445,0.147706,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact,back,,robot_obstacle_detecting_LEFT,collision_depth_frames/bump_0004_robot_0_east_wall_link_collision
204,550000000,global,5,0,5,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.001000,0.955875,0.147708,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact,back,,robot_obstacle_detecting_LEFT,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision
207,360000000,global,6,0,6,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.000005,1.087803,0.022940,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact,back,,robot_obstacle_detecting_CORNER,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision
