stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
17,0,global,1,0,1,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.343581,0.899110,0.149151,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
18,210000000,global,2,0,2,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.354592,0.918113,0.023283,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
20,360000000,global,3,0,3,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.397005,0.986314,0.147695,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
22,100000000,global,4,0,4,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.379045,0.957462,0.147579,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
36,990000000,global,5,0,5,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.348992,0.909040,0.023088,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
38,710000000,global,6,0,6,obstacle,"('robot_1', 'box2::link::collision')",robot_1,box2::link::collision,-1.337204,3.018763,0.024152,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
40,600000000,global,7,0,7,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.432957,1.043844,0.147734,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
40,910000000,global,8,0,8,obstacle,"('robot_1', 'box2::link::collision')",robot_1,box2::link::collision,-1.339610,3.018802,0.147717,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
48,380000000,global,9,0,9,obstacle,"('robot_1', 'box2::link::collision')",robot_1,box2::link::collision,-1.336924,3.018865,0.148087,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
51,120000000,global,10,0,10,obstacle,"('robot_1', 'box2::link::collision')",robot_1,box2::link::collision,-1.341277,3.025236,0.147552,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
57,50000000,global,11,0,11,obstacle,"('robot_1', 'box2::link::collision')",robot_1,box2::link::collision,-1.336924,3.018865,0.148084,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
61,660000000,global,12,0,12,obstacle,"('robot_1', 'box2::link::collision')",robot_1,box2::link::collision,-1.338319,3.020483,0.147814,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
79,540000000,global,13,0,13,obstacle,"('robot_1', 'box3::link::collision')",robot_1,box3::link::collision,2.654326,1.395811,0.148109,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
83,600000000,global,14,0,14,obstacle,"('robot_1', 'box3::link::collision')",robot_1,box3::link::collision,2.748978,1.554762,0.272599,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
85,770000000,global,15,0,15,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.300097,0.830214,0.023085,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
88,90000000,global,16,0,16,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.302360,0.829824,0.147637,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
114,30000000,global,17,0,17,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.179779,0.301654,0.146560,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
115,360000000,global,18,1,17,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-4.030937,-0.305207,0.147213,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
117,10000000,global,19,1,18,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,0.519172,5.000342,0.148088,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
117,990000000,global,20,1,19,obstacle,"('robot_2', 'west_wall::link::collision')",robot_2,west_wall::link::collision,-5.000614,-0.274988,0.147816,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
121,260000000,global,21,1,20,obstacle,"('robot_2', 'west_wall::link::collision')",robot_2,west_wall::link::collision,-5.000431,-0.106591,0.147824,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
123,480000000,global,22,2,20,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-4.481536,-0.121982,0.147834,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
124,950000000,global,23,2,21,obstacle,"('robot_2', 'west_wall::link::collision')",robot_2,west_wall::link::collision,-5.001157,0.196395,0.148188,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
161,500000000,global,24,3,21,robot,"('robot_2', 'robot_3')",robot_2,robot_3,-1.974538,-1.388086,0.023633,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
172,40000000,global,25,3,22,obstacle,"('robot_4', 'cylinder1::link::collision')",robot_4,cylinder1::link::collision,-1.469255,-2.546789,0.148079,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
173,900000000,global,26,3,23,obstacle,"('robot_4', 'cylinder1::link::collision')",robot_4,cylinder1::link::collision,-1.322169,-2.790459,0.148078,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
176,390000000,global,27,3,24,obstacle,"('robot_4', 'cylinder1::link::collision')",robot_4,cylinder1::link::collision,-1.398160,-2.697483,0.259260,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
204,100000000,global,28,4,24,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-1.895631,-2.736729,0.147904,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
206,630000000,global,29,5,24,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-1.782358,-2.989826,0.147862,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
208,180000000,global,30,6,24,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-1.884246,-3.002151,0.148017,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
224,540000000,global,31,6,25,obstacle,"('robot_4', 'cylinder1::link::collision')",robot_4,cylinder1::link::collision,-1.239197,-2.859164,0.147936,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
227,930000000,global,32,6,26,obstacle,"('robot_4', 'cylinder1::link::collision')",robot_4,cylinder1::link::collision,-1.316013,-2.796500,0.147719,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
272,80000000,global,33,6,27,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.451768,-2.595770,0.148048,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
276,240000000,global,34,6,28,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.484653,-2.485102,0.147776,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
349,890000000,global,35,6,29,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.393158,-2.704944,0.147882,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
350,800000000,global,36,6,30,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.399032,-2.696157,0.147882,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
352,930000000,global,37,6,31,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.430228,-2.642614,0.147826,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
394,400000000,global,38,6,32,obstacle,"('robot_2', 'west_wall::link::collision')",robot_2,west_wall::link::collision,-5.003197,-2.169534,0.147833,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
398,540000000,global,39,6,33,obstacle,"('robot_2', 'west_wall::link::collision')",robot_2,west_wall::link::collision,-5.000215,-1.950885,0.272454,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
422,0,global,40,6,34,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.492619,-2.317640,0.148050,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
426,350000000,global,41,6,35,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.486835,-2.274298,0.147601,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
436,80000000,global,42,6,36,obstacle,"('robot_4', 'north_wall::link::collision')",robot_4,north_wall::link::collision,-0.760600,5.000022,0.022939,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
440,610000000,global,43,6,37,obstacle,"('robot_4', 'north_wall::link::collision')",robot_4,north_wall::link::collision,-0.833094,5.000039,0.147718,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
442,890000000,global,44,6,38,obstacle,"('robot_4', 'north_wall::link::collision')",robot_4,north_wall::link::collision,-0.851218,5.000114,0.147582,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
