wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783687820.072029,robot_1,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.219401,,global_pose,"bearing_deg=-58.615,zone_reason=side_sector"
1783687820.172172,robot_1,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.187489,,global_pose,"bearing_deg=-57.264,zone_reason=side_sector"
1783687820.272171,robot_1,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.160640,,global_pose,"bearing_deg=-55.399,zone_reason=side_sector"
1783687820.372130,robot_1,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.131647,,global_pose,"bearing_deg=-53.643,zone_reason=side_sector"
1783687820.472088,robot_1,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.098806,,global_pose,"bearing_deg=-52.227,zone_reason=side_sector"
1783687820.572073,robot_1,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.065695,,global_pose,"bearing_deg=-50.791,zone_reason=side_sector"
1783687820.672183,robot_1,robot_0,skipped,distance_above_warning_threshold,CORNER,1.032312,,global_pose,"bearing_deg=-49.334,zone_reason=front_sector"
1783687820.772220,robot_1,robot_0,skipped,distance_above_warning_threshold,CORNER,1.005109,,global_pose,"bearing_deg=-47.337,zone_reason=front_sector"
1783687820.872640,robot_1,robot_0,sent,,CORNER,0.975450,,global_pose,"bearing_deg=-45.439,zone_reason=front_sector"
1783687820.972155,robot_1,robot_0,sent,,CORNER,0.946886,,global_pose,"bearing_deg=-44.111,zone_reason=front_sector"
1783687821.072124,robot_1,robot_0,sent,,CORNER,0.939279,,global_pose,"bearing_deg=-44.063,zone_reason=front_sector"
1783687821.172158,robot_1,robot_0,sent,,CORNER,0.937653,,global_pose,"bearing_deg=-44.826,zone_reason=front_sector"
1783687821.272563,robot_1,robot_0,sent,,CORNER,0.936815,,global_pose,"bearing_deg=-45.033,zone_reason=front_sector"
1783687821.372333,robot_1,robot_0,sent,,CORNER,0.930310,,global_pose,"bearing_deg=-44.845,zone_reason=front_sector"
1783687821.472382,robot_1,robot_0,sent,,CORNER,0.917713,,global_pose,"bearing_deg=-45.037,zone_reason=front_sector"
1783687821.572220,robot_1,robot_0,sent,,CORNER,0.902644,,global_pose,"bearing_deg=-45.394,zone_reason=front_sector"
1783687821.672333,robot_1,robot_0,sent,,CORNER,0.891519,,global_pose,"bearing_deg=-45.874,zone_reason=front_sector"
1783687821.772270,robot_1,robot_0,sent,,CORNER,0.879443,,global_pose,"bearing_deg=-46.313,zone_reason=front_sector"
1783687821.872477,robot_1,robot_0,sent,,CORNER,0.870719,,global_pose,"bearing_deg=-46.250,zone_reason=front_sector"
1783687821.972282,robot_1,robot_0,sent,,CORNER,0.858741,,global_pose,"bearing_deg=-46.404,zone_reason=front_sector"
1783687822.072214,robot_1,robot_0,sent,,CORNER,0.844596,,global_pose,"bearing_deg=-46.711,zone_reason=front_sector"
1783687822.172192,robot_1,robot_0,sent,,CORNER,0.833871,,global_pose,"bearing_deg=-47.193,zone_reason=front_sector"
1783687822.272274,robot_1,robot_0,sent,,CORNER,0.831361,,global_pose,"bearing_deg=-47.380,zone_reason=front_sector"
1783687822.372249,robot_1,robot_0,sent,,CORNER,0.831239,,global_pose,"bearing_deg=-47.388,zone_reason=front_sector"
1783687822.472284,robot_1,robot_0,sent,,CORNER,0.831114,,global_pose,"bearing_deg=-47.395,zone_reason=front_sector"
