wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783687875.914681,robot_3,robot_1,skipped,distance_above_warning_threshold,CORNER,1.244042,,global_pose,"bearing_deg=46.850,zone_reason=front_sector"
1783687876.014607,robot_3,robot_1,skipped,distance_above_warning_threshold,CORNER,1.225063,,global_pose,"bearing_deg=47.806,zone_reason=front_sector"
1783687876.114569,robot_3,robot_1,skipped,distance_above_warning_threshold,CORNER,1.206436,,global_pose,"bearing_deg=48.791,zone_reason=front_sector"
1783687876.214556,robot_3,robot_1,skipped,distance_above_warning_threshold,CORNER,1.188176,,global_pose,"bearing_deg=49.807,zone_reason=front_sector"
1783687876.314597,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.170301,,global_pose,"bearing_deg=50.854,zone_reason=side_sector"
1783687876.414714,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.152829,,global_pose,"bearing_deg=51.933,zone_reason=side_sector"
1783687876.514696,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.135779,,global_pose,"bearing_deg=53.046,zone_reason=side_sector"
1783687876.614591,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.119170,,global_pose,"bearing_deg=54.191,zone_reason=side_sector"
1783687876.714642,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.103021,,global_pose,"bearing_deg=55.371,zone_reason=side_sector"
1783687876.814775,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.087354,,global_pose,"bearing_deg=56.585,zone_reason=side_sector"
1783687876.914610,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.072189,,global_pose,"bearing_deg=57.834,zone_reason=side_sector"
1783687877.014613,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.057548,,global_pose,"bearing_deg=59.118,zone_reason=side_sector"
1783687877.114813,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.043453,,global_pose,"bearing_deg=60.438,zone_reason=side_sector"
1783687877.214953,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.029927,,global_pose,"bearing_deg=61.793,zone_reason=side_sector"
1783687877.314586,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.016992,,global_pose,"bearing_deg=63.183,zone_reason=side_sector"
1783687877.414623,robot_3,robot_1,skipped,distance_above_warning_threshold,LEFT,1.004671,,global_pose,"bearing_deg=64.608,zone_reason=side_sector"
1783687877.514826,robot_3,robot_1,sent,,LEFT,0.992987,,global_pose,"bearing_deg=66.068,zone_reason=side_sector"
1783687877.614669,robot_3,robot_1,sent,,LEFT,0.982056,,global_pose,"bearing_deg=67.565,zone_reason=side_sector"
1783687877.714810,robot_3,robot_1,sent,,LEFT,0.976405,,global_pose,"bearing_deg=69.432,zone_reason=side_sector"
1783687877.814749,robot_3,robot_1,sent,,LEFT,0.972250,,global_pose,"bearing_deg=72.646,zone_reason=side_sector"
1783687877.914710,robot_3,robot_1,sent,,LEFT,0.968639,,global_pose,"bearing_deg=76.672,zone_reason=side_sector"
1783687878.014668,robot_3,robot_1,sent,,LEFT,0.965776,,global_pose,"bearing_deg=80.714,zone_reason=side_sector"
1783687878.114716,robot_3,robot_1,sent,,LEFT,0.963734,,global_pose,"bearing_deg=84.767,zone_reason=side_sector"
1783687878.214713,robot_3,robot_1,sent,,LEFT,0.962532,,global_pose,"bearing_deg=88.829,zone_reason=side_sector"
1783687878.314708,robot_3,robot_1,sent,,LEFT,0.962180,,global_pose,"bearing_deg=92.894,zone_reason=side_sector"
1783687878.414672,robot_3,robot_1,sent,,LEFT,0.962679,,global_pose,"bearing_deg=96.959,zone_reason=side_sector"
1783687878.514682,robot_3,robot_1,sent,,LEFT,0.964027,,global_pose,"bearing_deg=101.020,zone_reason=side_sector"
1783687878.614865,robot_3,robot_1,sent,,LEFT,0.966216,,global_pose,"bearing_deg=105.071,zone_reason=side_sector"
1783687878.714750,robot_3,robot_1,sent,,LEFT,0.969233,,global_pose,"bearing_deg=109.110,zone_reason=side_sector"
1783687878.814776,robot_3,robot_1,sent,,LEFT,0.973059,,global_pose,"bearing_deg=113.132,zone_reason=side_sector"
1783687878.914690,robot_3,robot_1,sent,,LEFT,0.977672,,global_pose,"bearing_deg=117.134,zone_reason=side_sector"
1783687879.014649,robot_3,robot_1,sent,,LEFT,0.983046,,global_pose,"bearing_deg=121.113,zone_reason=side_sector"
1783687879.114690,robot_3,robot_1,sent,,LEFT,0.989149,,global_pose,"bearing_deg=125.064,zone_reason=side_sector"
1783687879.215370,robot_3,robot_1,sent,,LEFT,0.995948,,global_pose,"bearing_deg=128.987,zone_reason=side_sector"
1783687879.314671,robot_3,robot_1,skipped,distance_above_warning_threshold,BACK,1.003405,,global_pose,"bearing_deg=132.877,zone_reason=rear_sector"
1783687879.414812,robot_3,robot_1,skipped,distance_above_warning_threshold,BACK,1.011481,,global_pose,"bearing_deg=136.733,zone_reason=rear_sector"
1783687879.514725,robot_3,robot_1,skipped,distance_above_warning_threshold,BACK,1.020134,,global_pose,"bearing_deg=140.553,zone_reason=rear_sector"
1783687879.614733,robot_3,robot_1,skipped,distance_above_warning_threshold,BACK,1.029146,,global_pose,"bearing_deg=144.339,zone_reason=rear_sector"
