wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783687701.584183,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.786883,0.487407,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687701.684119,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.706478,0.090415,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687702.684105,robot_1,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.906065,0.096929,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783687703.084179,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.906065,0.496972,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687703.584154,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.991814,0.489878,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687704.084153,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.073304,0.486023,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687704.584065,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.204006,0.490013,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687705.084183,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.393313,0.489773,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687705.584080,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.360490,0.491202,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687706.084213,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.239763,0.492851,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687708.084130,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.813773,0.486362,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687712.184295,robot_1,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.718027,0.081640,0.600000,1.200000,0.280000,0.000000,0.141632,0.000000
1783687712.284092,robot_1,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.718027,0.181444,0.600000,1.200000,0.280000,0.000000,0.141632,0.000000
1783687712.384136,robot_1,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.718027,0.281467,0.600000,1.200000,0.280000,0.000000,0.141632,0.000000
1783687712.484200,robot_1,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.718027,0.381544,0.600000,1.200000,0.280000,0.000000,0.141632,0.000000
1783687715.084281,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.985901,0.490816,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687715.584198,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.065598,0.487936,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687716.084131,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.967456,0.489728,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687716.584346,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.943216,0.488364,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687717.084155,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.962186,0.439068,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687717.584218,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.928596,0.490006,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687722.084283,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.971640,0.487772,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687722.584187,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.915487,0.488703,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687723.084198,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.923846,0.491224,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687723.184193,robot_1,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.953704,0.089656,0.600000,1.200000,0.160000,-0.250000,0.160000,0.000000
1783687723.584257,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.953704,0.489692,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687724.184208,robot_1,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.932494,0.092726,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783687724.584126,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.932494,0.492671,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687730.084131,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.950496,0.484675,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687730.584143,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.083973,0.488103,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687730.684106,robot_1,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,1.050127,0.090861,0.600000,1.200000,0.160000,-0.250000,0.160000,0.000000
1783687731.084150,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.050127,0.490891,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687731.584172,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.015467,0.490027,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687731.684098,robot_1,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.981117,0.085220,0.600000,1.200000,0.160000,-0.250000,0.160000,0.000000
1783687732.084211,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.981117,0.485280,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687732.584384,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.946881,0.490076,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687732.684109,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.863529,0.085590,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687737.084204,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.061337,0.487689,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687737.584197,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.980866,0.490332,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687738.084135,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.005414,0.489117,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687741.084209,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.916116,0.491664,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687742.084064,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.922616,0.484332,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687742.584105,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.937975,0.488983,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687743.084204,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.939657,0.490622,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687745.584219,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.921947,0.488400,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687746.084265,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.961137,0.490213,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
