stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
17,510000000,global,1,1,0,robot,"('robot_8', 'robot_9')",robot_8,robot_9,1.566885,-1.870454,0.147807,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
20,270000000,global,2,2,0,robot,"('robot_2', 'robot_3')",robot_2,robot_3,0.051410,2.079343,0.024172,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
20,320000000,global,3,3,0,robot,"('robot_8', 'robot_9')",robot_8,robot_9,1.448391,-1.881275,0.147725,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
27,450000000,global,4,4,0,robot,"('robot_2', 'robot_3')",robot_2,robot_3,0.175950,2.094239,0.147978,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
28,680000000,global,5,5,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,2.032715,0.983925,0.147763,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
32,460000000,global,6,6,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,2.143720,0.913056,0.147945,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
35,310000000,global,7,7,0,robot,"('robot_2', 'robot_3')",robot_2,robot_3,0.049604,1.983692,0.148086,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
37,0,global,8,8,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,2.412867,0.925384,0.147694,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
38,520000000,global,9,9,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,2.421056,0.886524,0.147604,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
54,620000000,global,10,10,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,0.870863,0.494234,0.023088,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
57,130000000,global,11,11,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,0.703379,0.279604,0.147740,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
58,820000000,global,12,12,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,0.683490,0.354402,0.271664,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
58,840000000,global,13,13,0,robot,"('robot_8', 'robot_9')",robot_8,robot_9,1.530480,-2.933502,0.147846,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
65,270000000,global,14,14,0,robot,"('robot_7', 'robot_9')",robot_7,robot_9,1.034797,-3.909036,0.147911,/world/random_world/model/robot_7/link/robot_7/base_footprint/sensor/contact_sensor/contact
68,590000000,global,15,15,0,robot,"('robot_7', 'robot_9')",robot_7,robot_9,1.166544,-4.075832,0.147732,/world/random_world/model/robot_7/link/robot_7/base_footprint/sensor/contact_sensor/contact
80,30000000,global,16,15,1,obstacle,"('robot_6', 'cylinder1::link::collision')",robot_6,cylinder1::link::collision,-1.530080,-2.795674,0.147701,/world/random_world/model/robot_6/link/robot_6/base_footprint/sensor/contact_sensor/contact
80,360000000,global,17,16,1,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-0.807941,1.917481,0.148039,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
87,850000000,global,18,17,1,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-0.957584,2.106196,0.147827,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
