stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1770818593,880203536,robot_0,133,2.000,0.000,2.500,0.500
1770818593,880241907,robot_9,117,1.000,-2.000,1.500,-1.500
1770818593,880273143,robot_8,103,0.000,-2.000,0.500,-1.500
1770818593,880300013,robot_4,78,-2.000,1.000,-1.500,1.500
1770818593,880325660,robot_1,120,1.000,1.000,1.500,1.500
1770818593,880349490,robot_6,75,-2.000,-2.000,-1.500,-1.500
1770818593,880374767,robot_5,77,-2.000,0.000,-1.500,0.500
1770818593,880401689,robot_2,106,0.000,1.000,0.500,1.500
1770818593,880426429,robot_7,89,-1.000,-2.000,-0.500,-1.500
1770818593,880450070,robot_3,92,-1.000,1.000,-0.500,1.500
1770818596,421752003,robot_5,62,-3.000,-1.000,-2.500,-0.500
1770818596,825388704,robot_0,132,2.000,-1.000,2.500,-0.500
1770818597,851028524,robot_2,107,0.000,2.000,0.500,2.500
1770818597,851044893,robot_7,88,-1.000,-3.000,-0.500,-2.500
1770818600,984579570,robot_0,118,1.000,-1.000,1.500,-0.500
1770818601,185439639,robot_5,63,-3.000,0.000,-2.500,0.500
1770818604,43711333,robot_8,102,0.000,-3.000,0.500,-2.500
1770818605,978877118,robot_8,116,1.000,-3.000,1.500,-2.500
1770818609,293286598,robot_3,93,-1.000,2.000,-0.500,2.500
1770818609,696054135,robot_9,131,2.000,-2.000,2.500,-1.500
1770818614,444377356,robot_1,134,2.000,1.000,2.500,1.500
1770818624,190144632,robot_0,119,1.000,0.000,1.500,0.500
1770818649,713170058,robot_7,101,0.000,-4.000,0.500,-3.500
1770818652,388903032,robot_2,105,0.000,0.000,0.500,0.500
1770818656,118400301,robot_7,100,0.000,-5.000,0.500,-4.500
1770818658,234706620,robot_7,114,1.000,-5.000,1.500,-4.500
1770818661,421423259,robot_9,115,1.000,-4.000,1.500,-3.500
1770818662,459987463,robot_6,74,-2.000,-3.000,-1.500,-2.500
1770818664,980386557,robot_2,104,0.000,-1.000,0.500,-0.500
1770818667,933153825,robot_5,48,-4.000,-1.000,-3.500,-0.500
1770818670,238664891,robot_6,60,-3.000,-3.000,-2.500,-2.500
1770818679,717054982,robot_9,113,1.000,-6.000,1.500,-5.500
1770818682,879551705,robot_1,147,3.000,0.000,3.500,0.500
1770818691,754705571,robot_4,79,-2.000,2.000,-1.500,2.500
1770818693,10023193,robot_9,128,2.000,-5.000,2.500,-4.500
1770818697,512646525,robot_9,127,2.000,-6.000,2.500,-5.500
1770818722,373020970,robot_6,59,-3.000,-4.000,-2.500,-3.500
1770818723,219989523,robot_2,61,-3.000,-2.000,-2.500,-1.500
1770818727,796338613,robot_9,99,0.000,-6.000,0.500,-5.500
1770818734,54760758,robot_1,148,3.000,1.000,3.500,1.500
1770818739,257369298,robot_9,98,0.000,-7.000,0.500,-6.500
1770818742,207264289,robot_2,47,-4.000,-2.000,-3.500,-1.500
1770818742,626847322,robot_8,130,2.000,-3.000,2.500,-2.500
1770818744,708221930,robot_2,46,-4.000,-3.000,-3.500,-2.500
1770818747,12504004,robot_0,90,-1.000,-1.000,-0.500,-0.500
1770818747,12537855,robot_8,129,2.000,-4.000,2.500,-3.500
1770818754,724849796,robot_2,45,-4.000,-4.000,-3.500,-3.500
1770818761,434578154,robot_3,94,-1.000,3.000,-0.500,3.500
1770818765,605812617,robot_9,112,1.000,-7.000,1.500,-6.500
1770818773,156192113,robot_7,85,-1.000,-6.000,-0.500,-5.500
1770818774,199223884,robot_2,31,-5.000,-4.000,-4.500,-3.500
1770818785,323206909,robot_2,32,-5.000,-3.000,-4.500,-2.500
1770818789,116545956,robot_2,18,-6.000,-3.000,-5.500,-2.500
1770818800,582002182,robot_7,86,-1.000,-5.000,-0.500,-4.500
1770818802,690116370,robot_2,4,-7.000,-3.000,-6.500,-2.500
1770818809,395304777,robot_2,3,-7.000,-4.000,-6.500,-3.500
1770818817,325785800,robot_9,126,2.000,-7.000,2.500,-6.500
1770818829,194020146,robot_2,2,-7.000,-5.000,-6.500,-4.500
1770818851,934676508,robot_6,58,-3.000,-5.000,-2.500,-4.500
1770818854,2113631,robot_7,72,-2.000,-5.000,-1.500,-4.500
1770818858,379179695,robot_6,57,-3.000,-6.000,-2.500,-5.500
1770818879,727764389,robot_0,91,-1.000,0.000,-0.500,0.500
1770818889,851118504,robot_7,71,-2.000,-6.000,-1.500,-5.500
