stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
23,670000000,global,1,1,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-2.121230,2.145607,0.024283,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
27,510000000,global,2,2,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-2.220198,2.146979,0.147588,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
35,470000000,global,3,3,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-1.981960,1.800888,0.147944,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
37,370000000,global,4,4,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-1.887640,1.763466,0.147944,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
59,370000000,global,5,5,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.331434,-0.265744,0.147484,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
60,150000000,global,6,6,0,robot,"('robot_2', 'robot_3')",robot_2,robot_3,-1.488335,0.434692,0.148350,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
61,570000000,global,7,7,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.373853,-0.234582,0.147501,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
62,840000000,global,8,8,0,robot,"('robot_2', 'robot_3')",robot_2,robot_3,-1.562123,0.398852,0.147536,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
64,420000000,global,9,9,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.218577,-0.172730,0.147670,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
65,120000000,global,10,10,0,robot,"('robot_2', 'robot_3')",robot_2,robot_3,-1.528530,0.380137,0.147941,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
67,740000000,global,11,11,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.452592,-0.184470,0.147840,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
71,440000000,global,12,12,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.371031,-0.167192,0.271896,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
75,160000000,global,13,13,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.680320,-0.262028,0.147533,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
77,230000000,global,14,14,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.735586,-0.292243,0.147992,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
80,500000000,global,15,15,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.637018,-0.195216,0.147720,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
83,460000000,global,16,16,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-1.717772,-0.060065,0.147996,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
