stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
21,820000000,global,1,1,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,2.856722,-0.319139,0.024153,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
23,10000000,global,2,2,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,3.069366,-0.291104,0.148986,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
24,790000000,global,3,3,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,3.073746,-0.284276,0.146823,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
29,500000000,global,4,4,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,4.447477,-0.218778,0.023955,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
34,180000000,global,5,5,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,5.351461,-0.128532,0.148575,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
37,510000000,global,6,6,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,6.212826,-0.048580,0.023955,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
40,520000000,global,7,7,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,6.452308,-0.006335,0.023770,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
41,150000000,global,8,7,1,obstacle,"('robot_2', 'east_wall::link::collision')",robot_2,east_wall::link::collision,7.000547,0.365326,0.148953,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
42,80000000,global,9,8,1,robot,"('robot_1', 'robot_2')",robot_1,robot_2,6.462513,-0.035197,0.148213,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
42,520000000,global,10,8,2,obstacle,"('robot_2', 'east_wall::link::collision')",robot_2,east_wall::link::collision,7.001395,0.349670,0.147545,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
43,920000000,global,11,8,3,obstacle,"('robot_2', 'east_wall::link::collision')",robot_2,east_wall::link::collision,7.000089,0.251130,0.272594,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
48,820000000,global,12,9,3,robot,"('robot_0', 'robot_3')",robot_0,robot_3,-1.620655,-2.139100,0.147516,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
51,500000000,global,13,10,3,robot,"('robot_0', 'robot_3')",robot_0,robot_3,-1.648714,-2.241518,0.272365,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
52,380000000,global,14,11,3,robot,"('robot_0', 'robot_3')",robot_0,robot_3,-1.569021,-2.301978,0.147509,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
