wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783694739.200371,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.031497,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783694739.300329,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.131471,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694739.400361,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.231488,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694739.500317,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.331456,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694739.600269,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.431417,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694739.700301,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.531434,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694739.800352,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.631485,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694742.200360,robot_1,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.773246,0.000208,0.600000,1.200000,0.280000,0.000000,0.207895,0.000000
1783694742.300273,robot_1,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.773246,0.100119,0.600000,1.200000,0.280000,0.000000,0.207895,0.000000
1783694742.600260,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.773246,0.400113,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694742.700198,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.692727,0.002771,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694742.800251,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.692727,0.102834,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694742.900288,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.692727,0.202861,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.000280,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.692727,0.302862,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.100300,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.692727,0.402871,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.200247,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.711672,0.013505,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.300263,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.711672,0.113528,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.400351,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.711672,0.213585,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.500328,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.711672,0.313565,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.600347,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.711672,0.413583,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.700236,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.764173,0.009080,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.800282,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.764173,0.109123,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694743.900280,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.764173,0.209122,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694744.000341,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.764173,0.309164,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694744.100355,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.764173,0.409181,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694744.200178,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.863837,0.001980,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694744.300336,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.863837,0.102118,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694744.400341,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.863837,0.202121,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694744.500293,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.863837,0.302090,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
