wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783694739.628694,robot_3,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.752528,0.490460,0.600000,1.200000,0.100000,-0.450000,0.000000,-0.450000
1783694739.728497,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.755586,0.045629,0.600000,1.200000,0.100000,-0.450000,0.000000,-0.450000
1783694739.828514,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.755586,0.145645,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694739.928479,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.755586,0.245616,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.028531,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.755586,0.345652,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.128470,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.755586,0.445605,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.228636,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.801555,0.055788,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.328477,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.801555,0.155630,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.428559,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.801555,0.255685,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.528644,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.801555,0.355754,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.628744,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.801555,0.455846,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.728670,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.722807,0.058669,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
1783694740.828624,robot_3,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.722807,0.158650,0.600000,1.200000,0.100000,0.450000,0.000000,0.450000
