stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1770816514,168446712,robot_6,75,-2.000,-2.000,-1.500,-1.500
1770816514,168514766,robot_0,133,2.000,0.000,2.500,0.500
1770816514,168528468,robot_1,120,1.000,1.000,1.500,1.500
1770816514,168539875,robot_8,103,0.000,-2.000,0.500,-1.500
1770816514,168551612,robot_7,89,-1.000,-2.000,-0.500,-1.500
1770816514,168562850,robot_3,92,-1.000,1.000,-0.500,1.500
1770816514,168573085,robot_9,117,1.000,-2.000,1.500,-1.500
1770816514,168584591,robot_2,106,0.000,1.000,0.500,1.500
1770816514,168595773,robot_5,77,-2.000,0.000,-1.500,0.500
1770816514,168606599,robot_4,78,-2.000,1.000,-1.500,1.500
1770816515,693301841,robot_5,62,-3.000,-1.000,-2.500,-0.500
1770816515,893386931,robot_0,132,2.000,-1.000,2.500,-0.500
1770816515,893430951,robot_5,63,-3.000,0.000,-2.500,0.500
1770816517,121821391,robot_2,107,0.000,2.000,0.500,2.500
1770816517,964017652,robot_0,118,1.000,-1.000,1.500,-0.500
1770816519,812439885,robot_6,76,-2.000,-1.000,-1.500,-0.500
1770816519,812459460,robot_1,119,1.000,0.000,1.500,0.500
1770816543,42389146,robot_8,102,0.000,-3.000,0.500,-2.500
1770816547,618984258,robot_4,79,-2.000,2.000,-1.500,2.500
1770816556,946338997,robot_2,93,-1.000,2.000,-0.500,2.500
1770816562,143846648,robot_8,116,1.000,-3.000,1.500,-2.500
1770816563,808960706,robot_0,105,0.000,0.000,0.500,0.500
1770816569,813896254,robot_4,65,-3.000,2.000,-2.500,2.500
1770816580,627602090,robot_5,91,-1.000,0.000,-0.500,0.500
1770816581,255395091,robot_1,134,2.000,1.000,2.500,1.500
1770816581,874095610,robot_8,101,0.000,-4.000,0.500,-3.500
1770816584,166383415,robot_7,88,-1.000,-3.000,-0.500,-2.500
1770816586,333196755,robot_0,121,1.000,2.000,1.500,2.500
1770816604,44447909,robot_1,148,3.000,1.000,3.500,1.500
1770816608,370320868,robot_3,108,0.000,3.000,0.500,3.500
1770816614,168578094,robot_0,135,2.000,2.000,2.500,2.500
1770816622,581511419,robot_1,149,3.000,2.000,3.500,2.500
1770816685,421829987,robot_9,136,2.000,3.000,2.500,3.500
1770816688,333746254,robot_9,122,1.000,3.000,1.500,3.500
1770816702,61362097,robot_7,74,-2.000,-3.000,-1.500,-2.500
1770816711,217111927,robot_4,80,-2.000,3.000,-1.500,3.500
1770816716,420244972,robot_4,66,-3.000,3.000,-2.500,3.500
1770816765,498333899,robot_4,52,-4.000,3.000,-3.500,3.500
1770816770,181311335,robot_4,51,-4.000,2.000,-3.500,2.500
1770816772,286781942,robot_6,48,-4.000,-1.000,-3.500,-0.500
1770816791,489046863,robot_9,137,2.000,4.000,2.500,4.500
1770816801,817368697,robot_0,109,0.000,4.000,0.500,4.500
