stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1777373753,583311445,robot_2,13,-4.000,-2.000,-3.500,-1.500
1777373753,583330518,robot_4,36,-2.000,1.000,-1.500,1.500
1777373753,583344404,robot_1,48,-1.000,3.000,-0.500,3.500
1777373753,583358233,robot_3,64,1.000,-1.000,1.500,-0.500
1777373753,583371712,robot_0,81,3.000,-4.000,3.500,-3.500
1777373756,475091612,robot_2,23,-3.000,-2.000,-2.500,-1.500
1777373756,475114419,robot_1,58,0.000,3.000,0.500,3.500
1777373757,714801067,robot_0,91,4.000,-4.000,4.500,-3.500
1777373758,975135349,robot_4,46,-1.000,1.000,-0.500,1.500
1777373758,975152505,robot_3,74,2.000,-1.000,2.500,-0.500
1777373761,476854492,robot_2,33,-2.000,-2.000,-1.500,-1.500
1777373761,476881654,robot_1,68,1.000,3.000,1.500,3.500
1777373764,14807143,robot_4,56,0.000,1.000,0.500,1.500
1777373764,14826954,robot_3,84,3.000,-1.000,3.500,-0.500
1777373766,355296818,robot_1,78,2.000,3.000,2.500,3.500
1777373768,874455880,robot_4,66,1.000,1.000,1.500,1.500
1777373768,874476160,robot_3,94,4.000,-1.000,4.500,-0.500
1777373778,434160866,robot_2,3,-5.000,-2.000,-4.500,-1.500
1777373780,515425302,robot_4,65,1.000,0.000,1.500,0.500
1777373790,674333349,robot_4,73,2.000,-2.000,2.500,-1.500
1777373793,193537336,robot_1,38,-2.000,3.000,-1.500,3.500
1777373795,715781818,robot_4,72,2.000,-3.000,2.500,-2.500
1777373797,395168372,robot_2,22,-3.000,-3.000,-2.500,-2.500
1777373801,474490085,robot_2,32,-2.000,-3.000,-1.500,-2.500
1777373828,494641620,robot_4,75,2.000,0.000,2.500,0.500
1777373832,554639534,robot_0,82,3.000,-3.000,3.500,-2.500
1777373845,53654336,robot_4,63,1.000,-2.000,1.500,-1.500
1777373845,455328524,robot_1,59,0.000,4.000,0.500,4.500
1777373846,94651363,robot_4,62,1.000,-3.000,1.500,-2.500
1777373849,674309109,robot_1,49,-1.000,4.000,-0.500,4.500
1777373860,373628966,robot_1,69,1.000,4.000,1.500,4.500
1777373876,115073927,robot_2,12,-4.000,-3.000,-3.500,-2.500
1777373878,853834040,robot_1,79,2.000,4.000,2.500,4.500
1777373912,974809309,robot_2,14,-4.000,-1.000,-3.500,-0.500
1777373927,354057895,robot_1,57,0.000,2.000,0.500,2.500
1777373930,235078985,robot_1,47,-1.000,2.000,-0.500,2.500
1777373942,234475925,robot_1,35,-2.000,0.000,-1.500,0.500
1777373943,716260073,robot_1,25,-3.000,0.000,-2.500,0.500
1777373949,595692726,robot_1,24,-3.000,-1.000,-2.500,-0.500
1777373953,395187052,robot_2,4,-5.000,-1.000,-4.500,-0.500
1777373970,975737265,robot_4,53,0.000,-2.000,0.500,-1.500
1777373975,475999579,robot_4,52,0.000,-3.000,0.500,-2.500
1777373985,854640483,robot_0,54,0.000,-1.000,0.500,-0.500
1777373990,976147762,robot_0,44,-1.000,-1.000,-0.500,-0.500
1777373996,114671454,robot_0,34,-2.000,-1.000,-1.500,-0.500
1777373996,775018610,robot_4,61,1.000,-4.000,1.500,-3.500
1777374023,154440379,robot_4,45,-1.000,0.000,-0.500,0.500
1777374034,314768114,robot_4,37,-2.000,2.000,-1.500,2.500
1777374038,313975127,robot_0,43,-1.000,-2.000,-0.500,-1.500
