time_s,coverage_pct
0.661,0.000
1.161,0.000
1.661,0.000
2.161,0.000
2.661,5.000
3.161,5.000
3.661,5.000
4.161,6.000
4.661,6.000
5.161,7.000
5.661,7.000
6.161,7.000
6.661,7.000
7.161,7.000
7.661,7.000
8.161,7.000
8.661,7.000
9.161,7.000
9.661,7.000
10.161,7.000
10.661,7.000
11.161,7.000
11.661,7.000
12.161,7.000
12.661,7.000
13.161,7.000
13.661,7.000
14.161,7.000
14.661,7.000
15.161,7.000
15.661,7.000
16.161,7.000
16.661,7.000
17.161,7.000
17.661,7.000
18.161,7.000
18.661,7.000
19.161,8.000
19.661,8.000
20.161,8.000
20.661,8.000
21.161,8.000
21.661,8.000
22.161,8.000
22.661,8.000
23.161,8.000
23.661,8.000
24.161,8.000
24.661,8.000
25.161,8.000
25.661,8.000
26.161,8.000
26.661,8.000
27.161,8.000
27.661,8.000
28.161,8.000
28.661,8.000
29.161,8.000
29.661,8.000
30.161,8.000
30.661,9.000
31.161,9.000
31.661,9.000
32.161,9.000
32.661,9.000
33.161,9.000
33.661,9.000
34.161,9.000
34.661,9.000
35.161,9.000
35.661,9.000
36.161,9.000
36.661,9.000
37.161,9.000
37.661,9.000
38.161,9.000
38.661,9.000
39.161,9.000
39.661,9.000
40.161,9.000
40.661,9.000
41.161,9.000
41.661,9.000
42.161,9.000
42.661,9.000
43.161,9.000
43.661,9.000
44.161,9.000
44.661,9.000
45.161,9.000
45.661,9.000
46.161,9.000
46.661,9.000
47.161,9.000
47.661,9.000
48.161,9.000
48.661,9.000
49.161,9.000
49.661,9.000
50.161,9.000
50.661,9.000
51.161,9.000
51.661,9.000
52.161,9.000
52.661,9.000
53.161,9.000
53.661,9.000
54.161,9.000
54.661,9.000
55.161,9.000
55.661,9.000
56.161,9.000
56.661,9.000
57.161,9.000
57.661,9.000
58.161,9.000
58.661,9.000
59.161,9.000
59.661,9.000
60.161,9.000
60.661,9.000
61.161,9.000
61.661,9.000
62.161,9.000
62.661,9.000
63.161,9.000
63.661,9.000
64.161,9.000
64.661,9.000
65.161,9.000
65.661,9.000
66.161,9.000
66.661,9.000
67.161,9.000
67.661,9.000
68.161,9.000
68.661,9.000
69.161,9.000
69.661,9.000
70.161,9.000
70.661,9.000
71.161,9.000
71.661,9.000
72.161,9.000
72.661,9.000
73.161,9.000
73.661,9.000
74.161,9.000
74.661,9.000
75.161,9.000
75.661,9.000
76.161,9.000
76.661,9.000
77.161,9.000
77.661,9.000
78.161,9.000
78.661,9.000
79.161,9.000
