stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
34,100000000,global,1,0,1,obstacle,"('robot_2', 'box1::link::collision')",robot_2,box1::link::collision,-3.299226,2.134769,0.149148,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
62,200000000,global,2,0,2,obstacle,"('robot_0', 'box3::link::collision')",robot_0,box3::link::collision,2.968173,0.417560,0.024160,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
65,180000000,global,3,0,3,obstacle,"('robot_0', 'box3::link::collision')",robot_0,box3::link::collision,2.853029,0.487568,0.272739,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
66,860000000,global,4,0,4,obstacle,"('robot_0', 'box3::link::collision')",robot_0,box3::link::collision,2.842949,0.494085,0.023134,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
95,670000000,global,5,0,5,obstacle,"('robot_0', 'box3::link::collision')",robot_0,box3::link::collision,2.816390,0.510405,0.272641,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
107,530000000,global,6,0,6,obstacle,"('robot_2', 'box3::link::collision')",robot_2,box3::link::collision,2.300267,0.829973,0.023243,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
110,650000000,global,7,0,7,obstacle,"('robot_2', 'box3::link::collision')",robot_2,box3::link::collision,2.300177,0.829994,0.148058,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
118,580000000,global,8,0,8,obstacle,"('robot_2', 'box3::link::collision')",robot_2,box3::link::collision,2.300769,0.829681,0.147567,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
123,920000000,global,9,0,9,obstacle,"('robot_2', 'box3::link::collision')",robot_2,box3::link::collision,2.300015,0.830097,0.023087,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
127,660000000,global,10,0,10,obstacle,"('robot_2', 'box3::link::collision')",robot_2,box3::link::collision,2.301281,0.830174,0.148101,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
170,390000000,global,11,0,11,obstacle,"('robot_0', 'cylinder1::link::collision')",robot_0,cylinder1::link::collision,-0.810131,-2.953805,0.148015,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
176,320000000,global,12,0,12,obstacle,"('robot_0', 'cylinder1::link::collision')",robot_0,cylinder1::link::collision,-0.643589,-2.899503,0.147722,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
