stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
5,680000000,global,1,0,1,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.000423,-3.162398,0.024153,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
8,240000000,global,2,0,2,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.000115,-3.184865,0.147722,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
17,70000000,global,3,0,3,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.363428,0.930874,0.024440,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
17,370000000,global,4,0,4,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.410090,-2.068804,0.076633,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
18,330000000,global,5,0,5,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.481238,1.122018,0.271628,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
18,510000000,global,6,0,6,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.255651,-1.899936,0.056958,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
21,10000000,global,7,0,7,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.449419,1.071289,0.272560,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
21,310000000,global,8,0,8,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.313319,-1.948337,0.147661,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
21,900000000,global,9,0,9,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.113018,3.564603,0.113901,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
23,150000000,global,10,0,10,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.460225,1.088776,0.272568,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
24,230000000,global,11,0,11,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.071805,3.517338,0.198218,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
39,530000000,global,12,0,12,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.001104,-3.128939,0.147956,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
43,190000000,global,13,0,13,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.000277,-3.328662,0.147425,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
45,340000000,global,14,0,14,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,5.000259,-3.313269,0.147550,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
51,360000000,global,15,1,14,robot,"('robot_1', 'robot_4')",robot_1,robot_4,0.045768,2.693187,0.147980,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
58,780000000,global,16,2,14,robot,"('robot_1', 'robot_4')",robot_1,robot_4,-0.666083,3.079811,0.148048,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
59,450000000,global,17,2,15,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-1.336924,3.018865,0.147562,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
89,340000000,global,18,2,16,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-1.660923,3.503452,0.023096,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
92,970000000,global,19,2,17,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-1.759983,3.651312,0.147721,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
95,290000000,global,20,2,18,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-1.776120,3.675785,0.272583,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
103,870000000,global,21,2,19,obstacle,"('robot_3', 'cylinder2::link::collision')",robot_3,cylinder2::link::collision,3.936695,-1.075406,0.149138,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
108,420000000,global,22,2,20,obstacle,"('robot_3', 'cylinder2::link::collision')",robot_3,cylinder2::link::collision,4.184060,-0.989160,0.167452,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
145,730000000,global,23,2,21,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.461975,-2.178555,0.148002,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
147,730000000,global,24,3,21,robot,"('robot_0', 'robot_4')",robot_0,robot_4,0.472332,1.866282,0.148031,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
148,500000000,global,25,3,22,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.482257,-2.250546,0.235970,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
150,770000000,global,26,3,23,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.484976,-2.264009,0.239221,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
154,360000000,global,27,3,24,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.495234,-2.382365,0.148008,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
158,380000000,global,28,3,25,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.478109,-2.232563,0.147646,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
164,350000000,global,29,3,26,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.493859,-2.332609,0.148008,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
168,650000000,global,30,3,27,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.474793,-2.219769,0.147646,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
194,710000000,global,31,3,28,obstacle,"('robot_4', 'cylinder1::link::collision')",robot_4,cylinder1::link::collision,-0.535436,-1.917919,0.148083,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
