time_s,coverage_pct
0.691,0.000
1.191,0.000
1.691,0.000
2.191,5.000
2.691,5.000
3.191,5.000
3.692,5.000
4.193,5.000
4.691,6.000
5.191,8.000
5.692,8.000
6.193,10.000
6.692,11.000
7.192,11.000
7.692,11.000
8.192,11.000
8.693,11.000
9.192,11.000
9.691,12.000
10.192,12.000
10.691,12.000
11.191,12.000
11.691,12.000
12.192,12.000
12.691,13.000
13.191,13.000
13.692,14.000
14.192,14.000
14.691,14.000
15.192,14.000
15.693,14.000
16.191,15.000
16.692,15.000
17.191,15.000
17.692,15.000
18.191,15.000
18.692,16.000
19.192,16.000
19.691,17.000
20.191,17.000
20.694,17.000
21.191,17.000
21.692,17.000
22.192,17.000
22.692,18.000
23.192,19.000
23.693,19.000
24.192,19.000
24.693,19.000
25.191,19.000
25.691,19.000
26.191,19.000
26.692,19.000
27.191,19.000
27.692,19.000
28.191,20.000
28.692,20.000
29.192,21.000
29.692,22.000
30.192,23.000
30.692,24.000
31.192,24.000
31.693,24.000
32.193,24.000
32.691,24.000
33.192,24.000
33.691,25.000
34.192,27.000
34.693,27.000
35.191,28.000
35.691,28.000
36.192,28.000
36.692,28.000
37.192,28.000
37.692,29.000
38.191,29.000
38.692,30.000
39.191,30.000
39.691,30.000
40.193,30.000
40.694,31.000
41.191,31.000
41.691,31.000
42.191,31.000
42.691,32.000
43.192,32.000
43.691,32.000
44.191,32.000
44.692,32.000
45.192,32.000
45.691,32.000
46.191,32.000
46.692,32.000
47.192,32.000
47.692,32.000
48.191,32.000
48.692,34.000
49.191,34.000
49.692,34.000
50.193,34.000
50.692,34.000
51.192,35.000
51.692,35.000
52.191,36.000
52.692,37.000
53.192,37.000
53.693,37.000
54.192,37.000
54.691,38.000
55.191,38.000
55.691,38.000
56.192,38.000
56.692,38.000
57.191,39.000
57.691,39.000
58.192,39.000
58.693,39.000
59.193,40.000
59.692,40.000
60.192,40.000
60.691,41.000
61.191,41.000
61.691,42.000
62.191,42.000
62.692,42.000
63.192,42.000
63.693,42.000
64.191,43.000
