wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783688172.356655,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.953088,0.418731,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688172.856544,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.954706,0.415228,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688172.956375,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.955230,0.003259,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
1783688173.356447,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.955230,0.403369,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688173.456449,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.955230,0.503353,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688173.956543,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.916756,0.486660,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688174.056438,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.886782,0.051709,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688179.556417,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.294137,0.405729,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688180.056454,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.782974,0.475798,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688180.556456,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.414660,0.417818,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688181.056525,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.376585,0.477314,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688187.356617,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.820817,0.036614,0.600000,1.200000,0.280000,0.000000,0.264981,0.000000
1783688187.456544,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.820817,0.136562,0.600000,1.200000,0.280000,0.000000,0.264981,0.000000
1783688187.556605,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.820817,0.236622,0.600000,1.200000,0.280000,0.000000,0.264981,0.000000
1783688187.657040,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.820817,0.336867,0.600000,1.200000,0.280000,0.000000,0.264981,0.000000
1783688189.056403,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.124318,0.419692,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688189.556471,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.995689,0.461135,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688189.656395,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.995689,0.561073,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688190.556553,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.782889,0.465878,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688210.156433,robot_0,peer_warning_turn_away_front|peer_warning_pass_slow_front,CLEAR,CORNER,CORNER,0.083654,2.567250,0.365664,0.600000,1.200000,0.280000,0.000000,0.210000,0.650000
1783688218.256567,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,7.883648,2.058308,0.468951,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688218.756557,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,8.383656,1.972896,0.464764,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688219.256594,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,8.883686,1.919847,0.473690,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688223.856606,robot_0,distance_cbf_cap,LEFT,LEFT,CLEAR,13.483699,0.712880,0.072770,0.600000,1.200000,0.160000,-0.250000,0.135456,-0.250000
1783688223.956396,robot_0,distance_cbf_cap,LEFT,LEFT,CLEAR,13.583525,0.712880,0.172603,0.600000,1.200000,0.160000,-0.250000,0.135456,-0.250000
1783688224.056761,robot_0,distance_cbf_cap,LEFT,LEFT,CLEAR,13.683817,0.712880,0.272872,0.600000,1.200000,0.160000,-0.250000,0.135456,-0.250000
1783688224.156561,robot_0,distance_cbf_cap,LEFT,LEFT,CLEAR,13.783618,0.712880,0.372685,0.600000,1.200000,0.160000,-0.250000,0.135456,-0.250000
1783688224.256598,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,13.883689,0.712880,0.472756,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688228.756475,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,18.383601,1.050624,0.472097,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688229.256472,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,18.883567,1.231131,0.471540,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688229.756588,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,19.383702,1.358444,0.472835,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688230.256557,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,19.883657,1.498302,0.468244,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688230.756537,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,20.383676,1.324558,0.465638,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688232.356416,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,21.983549,0.798017,0.069511,0.600000,1.200000,0.280000,0.000000,0.237620,0.000000
1783688232.456648,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,22.083747,0.798017,0.169659,0.600000,1.200000,0.280000,0.000000,0.237620,0.000000
1783688232.556603,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,22.183700,0.798017,0.269659,0.600000,1.200000,0.280000,0.000000,0.237620,0.000000
1783688232.656461,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,22.283597,0.798017,0.369559,0.600000,1.200000,0.280000,0.000000,0.237620,0.000000
1783688233.256598,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,22.883672,0.734667,0.452353,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688233.356474,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,22.983593,0.781697,0.076051,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688234.256537,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,23.883644,1.178276,0.469958,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688234.756523,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,24.383619,1.184625,0.470348,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688235.256621,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,24.883724,1.026783,0.472203,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688235.756530,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,25.383627,1.008987,0.467476,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688236.256691,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,25.883780,1.089269,0.470746,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688236.356425,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,25.983557,1.219955,0.070708,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
1783688236.756401,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,26.383541,1.219955,0.470699,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
