wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783688175.564989,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.239051,,global_pose,"bearing_deg=67.422,zone_reason=side_sector"
1783688175.664891,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.226732,,global_pose,"bearing_deg=68.991,zone_reason=side_sector"
1783688175.764950,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.215590,,global_pose,"bearing_deg=70.593,zone_reason=side_sector"
1783688175.864890,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.205440,,global_pose,"bearing_deg=72.223,zone_reason=side_sector"
1783688175.964885,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.196094,,global_pose,"bearing_deg=73.879,zone_reason=side_sector"
1783688176.064997,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.187352,,global_pose,"bearing_deg=75.556,zone_reason=side_sector"
1783688176.164867,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.179173,,global_pose,"bearing_deg=77.254,zone_reason=side_sector"
1783688176.264873,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.171582,,global_pose,"bearing_deg=78.969,zone_reason=side_sector"
1783688176.364860,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.164597,,global_pose,"bearing_deg=80.700,zone_reason=side_sector"
1783688176.464877,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.158233,,global_pose,"bearing_deg=82.446,zone_reason=side_sector"
1783688176.564893,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.152504,,global_pose,"bearing_deg=84.202,zone_reason=side_sector"
1783688176.664861,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.147422,,global_pose,"bearing_deg=85.968,zone_reason=side_sector"
1783688176.764913,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.142994,,global_pose,"bearing_deg=87.740,zone_reason=side_sector"
1783688176.864897,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.139229,,global_pose,"bearing_deg=89.516,zone_reason=side_sector"
1783688176.965081,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.137910,,global_pose,"bearing_deg=90.226,zone_reason=side_sector"
1783688177.065145,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.136697,,global_pose,"bearing_deg=90.937,zone_reason=side_sector"
1783688177.164875,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.134133,,global_pose,"bearing_deg=92.714,zone_reason=side_sector"
1783688177.264944,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.132239,,global_pose,"bearing_deg=94.487,zone_reason=side_sector"
1783688177.364900,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.131010,,global_pose,"bearing_deg=96.253,zone_reason=side_sector"
1783688177.464989,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.130449,,global_pose,"bearing_deg=98.011,zone_reason=side_sector"
1783688177.565046,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.130587,,global_pose,"bearing_deg=99.413,zone_reason=side_sector"
1783688177.664989,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.131648,,global_pose,"bearing_deg=101.161,zone_reason=side_sector"
1783688177.764980,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.133874,,global_pose,"bearing_deg=102.907,zone_reason=side_sector"
1783688177.865143,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.137476,,global_pose,"bearing_deg=104.652,zone_reason=side_sector"
1783688177.964975,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.142583,,global_pose,"bearing_deg=106.392,zone_reason=side_sector"
1783688178.064956,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.149293,,global_pose,"bearing_deg=108.089,zone_reason=side_sector"
1783688178.164878,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.159709,,global_pose,"bearing_deg=108.944,zone_reason=side_sector"
1783688178.264934,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.171271,,global_pose,"bearing_deg=109.465,zone_reason=side_sector"
1783688178.365175,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.183077,,global_pose,"bearing_deg=109.978,zone_reason=side_sector"
1783688178.464995,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.195290,,global_pose,"bearing_deg=110.483,zone_reason=side_sector"
1783688178.564898,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.207942,,global_pose,"bearing_deg=110.980,zone_reason=side_sector"
