wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783688179.259272,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.360167,0.487705,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688180.159203,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.183662,0.438333,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688181.659179,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.819738,0.046666,0.600000,1.200000,0.280000,0.000000,0.263686,0.000000
1783688181.759275,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.819738,0.146754,0.600000,1.200000,0.280000,0.000000,0.263686,0.000000
1783688181.859328,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.819738,0.246798,0.600000,1.200000,0.280000,0.000000,0.263686,0.000000
1783688181.959355,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.819738,0.346758,0.600000,1.200000,0.280000,0.000000,0.263686,0.000000
1783688182.159163,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.690901,0.021790,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783688184.759296,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.988803,0.433818,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688184.859164,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.988803,0.533751,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688185.359209,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.915067,0.403696,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688185.459334,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.915067,0.503832,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688185.559213,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.915067,0.603714,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688186.859182,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.191859,0.403933,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
